811000847,,,,,1779930,Инструменты и автотовары >> Расходные материалы >> Сверла и буры >> Сверла и буры Werk,werk,Свердло Werk 14x152 мм,,24,1,https://comfy.ua/sverlo-werk-14x152-mm.html,,05.11.2025 21:19,,"вул. Соборна, 42",Фастів,0
811000848,,,,,.1632274,Инструменты и автотовары >> Расходные материалы,haisser,Свердло Haisser 2.7х33х61мм HSS-R ц/х ср. с. Кобальт покр (DIN 338) уп. 1 шт. блистер2.7х33х61мм HSS-R ц/х пор. с. Кобальт покр (DIN 338) уп. 1 шт. блістер,,19,1,https://comfy.ua/sverlo-haisser-2-7h33h61mm-hss-r-c-h-sr-s-kobal-t-pokr-din-338-up-1-sht-blister.html,,05.11.2025 21:44,,"вул. Соборна, 42",Фастів,0
811000849,,,,,.1632299,Инструменты и автотовары >> Расходные материалы,haisser,Свердло Haisser 3.0х33х61мм HSS-R ц/х ср. с. Кобальт покр (DIN 338) уп. 1 шт. блистер,,22,1,https://comfy.ua/sverlo-haisser-3-0h33h61mm-hss-r-c-h-sr-s-kobal-t-pokr-din-338-up-1-sht-blister.html,,05.11.2025 21:43,,"вул. Соборна, 42",Фастів,0
811000850,,,,,.1777099,Инструменты и автотовары >> Расходные материалы,werk,Свердло Werk 8х110 (WE10506),,27,1,https://comfy.ua/sverlo-werk-8h110-we10506.html,,05.11.2025 21:31,,"вул. Соборна, 42",Фастів,0
811000851,,,,,1779933,Инструменты и автотовары >> Расходные материалы >> Сверла и буры >> Сверла и буры Werk,werk,Свердло Werk 18х152 мм,,27,1,https://comfy.ua/sverlo-werk-18h152-mm.html,,05.11.2025 21:31,,"вул. Соборна, 42",Фастів,0
811000852,,,,,.1777608,Инструменты и автотовары >> Расходные материалы,haisser,Свердло Haisser 2.7х33х61 мм ц/х ср. с.(DIN 338),,24,1,https://comfy.ua/sverlo-haisser-2-7h33h61-mm-c-h-sr-s-din-338.html,,05.11.2025 21:45,,"вул. Соборна, 42",Фастів,0
811000853,,,,,1779934,Инструменты и автотовары >> Расходные материалы >> Сверла и буры >> Сверла и буры Werk,werk,Свердло Werk 20х152 мм,,28,1,https://comfy.ua/sverlo-werk-20h152-mm.html,,05.11.2025 21:20,,"вул. Соборна, 42",Фастів,0
811000854,,,,,1779937,Инструменты и автотовары >> Расходные материалы >> Сверла и буры >> Сверла и буры Werk,werk,Свердло Werk 22х152 мм,,28,1,https://comfy.ua/sverlo-werk-22h152-mm.html,,05.11.2025 21:44,,"вул. Соборна, 42",Фастів,0
811000855,,,,,.1777103,Инструменты и автотовары >> Расходные материалы,werk,Свердло Werk + по стеклу 4 мм (WE106004),,29,1,https://comfy.ua/sverlo-werk-po-steklu-4-mm-we106004.html,,05.11.2025 21:45,,"вул. Соборна, 42",Фастів,0
811000856,,,,,1779938,Инструменты и автотовары >> Расходные материалы >> Сверла и буры >> Сверла и буры Werk,werk,Свердло Werk 25х152 мм,,31,1,https://comfy.ua/sverlo-werk-25h152-mm.html,,05.11.2025 21:31,,"вул. Соборна, 42",Фастів,0
811000857,,,,,.1777100,Инструменты и автотовары >> Расходные материалы,werk,Свердло Werk 10х110 (WE10508),,34,1,https://comfy.ua/sverlo-werk-10h110-we10508.html,,05.11.2025 21:45,,"вул. Соборна, 42",Фастів,0
811000858,,,,,.1777611,Инструменты и автотовары >> Расходные материалы,haisser,Свердло Haisser 3.3х36х65 мм ц/х ср. с.(DIN 338)3.3х36х65 мм ц/х пор. с. (DIN 338),,29,1,https://comfy.ua/sverlo-haisser-3-3h36h65-mm-c-h-sr-s-din-338.html,,05.11.2025 21:58,,"вул. Соборна, 42",Фастів,0
811000859,,,,,.1777054,Инструменты и автотовары >> Расходные материалы,works,Бур Works Sds-plus 05х50x110 мм (WE102101/3132201),,34,1,https://comfy.ua/bur-works-sds-plus-05h50x110-mm-we102101-3132201.html,,05.11.2025 21:46,,"вул. Соборна, 42",Фастів,0
811000860,,,,,.1777055,Инструменты и автотовары >> Расходные материалы,werk,Бур Werk Sds-plus 06х50x110 мм (WE102103/3132202),,34,1,https://comfy.ua/bur-werk-sds-plus-06h50x110-mm-we102103-3132202.html,,05.11.2025 21:46,,"вул. Соборна, 42",Фастів,0
811000861,,,,,.1777104,Инструменты и автотовары >> Расходные материалы,werk,Свердло Werk + по стеклу 5 мм (WE106005),,34,1,https://comfy.ua/sverlo-werk-po-steklu-5-mm-we106005.html,,05.11.2025 21:58,,"вул. Соборна, 42",Фастів,0
811000863,,,,,.1777056,Инструменты и автотовары >> Расходные материалы,werk,Бур Werk Sds-plus 06х100x160 мм (WE102104/3132203),,36,1,https://comfy.ua/bur-werk-sds-plus-06h100x160-mm-we102104-3132203.html,,05.11.2025 21:46,,"вул. Соборна, 42",Фастів,0
811000864,,,,,.1777059,Инструменты и автотовары >> Расходные материалы,werk,Бур Werk Sds-plus 08х50x110 мм (WE102107/3132206),,39,1,https://comfy.ua/bur-werk-sds-plus-08h50x110-mm-we102107-3132206.html,,05.11.2025 21:46,,"вул. Соборна, 42",Фастів,0
811000865,,,,,.1777612,Инструменты и автотовары >> Расходные материалы,haisser,Свердло Haisser 3.8х43х75 мм ц/х ср. с.(DIN 338)3.8х43х75 мм ц/х пор. с. (DIN 338),,30,1,https://comfy.ua/sverlo-haisser-3-8h43h75-mm-c-h-sr-s-din-339.html,,05.11.2025 21:45,,"вул. Соборна, 42",Фастів,0
811000866,,,,,.1777613,Инструменты и автотовары >> Расходные материалы,haisser,Свердло Haisser 4.0х43х75 мм ц/х ср. с.(DIN 338)4.0х43х75 мм ц/х пор. с. (DIN 338),,27,1,https://comfy.ua/sverlo-haisser-4-0h43h75-mm-c-h-sr-s-din-339.html,,05.11.2025 21:44,,"вул. Соборна, 42",Фастів,0
811000868,,,,,1777105,Инструменты и автотовары >> Расходные материалы >> Сверла и буры >> Сверла и буры Werk,werk,Свердло Werk + по стеклу 6 мм (WE106006),,44,1,https://comfy.ua/sverlo-werk-po-steklu-6-mm-we106006.html,,05.11.2025 21:16,,"вул. Соборна, 42",Фастів,0
811000870,,,,,1779939,Инструменты и автотовары >> Расходные материалы >> Сверла и буры >> Сверла и буры Werk,werk,Свердло Werk 35х152 мм,,53,1,https://comfy.ua/sverlo-werk-35h152-mm.html,,05.11.2025 21:30,,"вул. Соборна, 42",Фастів,0
811000871,,,,,.1777060,Инструменты и автотовары >> Расходные материалы,werk,Бур Werk Sds-plus 08х100x160 мм (WE102108/3132207),,41,1,https://comfy.ua/bur-werk-sds-plus-08h100x160-mm-we102108-3132207.html,,05.11.2025 21:26,,"вул. Соборна, 42",Фастів,0
811000872,,,,,.1777615,Инструменты и автотовары >> Расходные материалы,haisser,Свердло Haisser 4.5х47х80 мм ц/х ср. с.(DIN 338)4.5х47х80 мм ц/х пор. с. (DIN 338),,36,1,https://comfy.ua/sverlo-haisser-4-5h47h80-mm-c-h-sr-s-din-339.html,,05.11.2025 21:44,,"вул. Соборна, 42",Фастів,0
811000874,,,,,.1779925,Инструменты и автотовары >> Расходные материалы,haisser,Свердло Haisser 5х85,,42,1,https://comfy.ua/sverlo-haisser-5h85.html,,05.11.2025 21:58,,"вул. Соборна, 42",Фастів,0
811000875,,,,,.1777057,Инструменты и автотовары >> Расходные материалы,werk,Бур Werk Sds-plus 06х150x210 мм (WE102105/3132204),,59,1,https://comfy.ua/bur-werk-sds-plus-06h150x210-mm-we102105-3132204.html,,05.11.2025 21:26,,"вул. Соборна, 42",Фастів,0
811000876,,,,,1779926,Инструменты и автотовары >> Расходные материалы >> Сверла и буры >> Сверла и буры Haisser,haisser,Свердло Haisser Professional 6х100,,45,1,https://comfy.ua/sverlo-haisser-professional-6h100.html,,05.11.2025 21:44,,"вул. Соборна, 42",Фастів,0
811000877,,,,,.1777062,Инструменты и автотовары >> Расходные материалы,werk,Бур Werk Sds-plus 10х100x160 мм (WE102115/3132211),,55,1,https://comfy.ua/bur-werk-sds-plus-10h100x160-mm-we102115-3132211.html,,05.11.2025 21:59,,"вул. Соборна, 42",Фастів,0
811000878,,,,,.1777061,Инструменты и автотовары >> Расходные материалы,werk,Бур Werk Sds-plus 08х150x210 мм (WE102109/3132208),,61,1,https://comfy.ua/bur-werk-sds-plus-08h150x210-mm-we102109-3132208.html,,05.11.2025 21:46,,"вул. Соборна, 42",Фастів,0
